2020-10-08T11:40:03.740+03:00,@BrentO it's true for me too! I'm a newbie on twitter and I learned all necessary basic from your blog,1.0,1.0
2020-10-08T11:41:03.739+03:00,@BrentO ok great thanks. You are a plethora of knowledge  thanks again,1.0,1.0
2020-10-08T11:42:03.739+03:00,@BrentO She! Maybe that was our first mistake.  Not everyone is as cool as @sqlfool  (brown nose moment),1.0,0.0
2020-10-08T11:43:03.734+03:00,@brentonrae Good luck! I only have to worry about one.,1.0,1.0
2020-10-08T11:47:03.736+03:00,@BrentSpiner please don't die! You'll take a part of me with you.,1.0,1.0
2020-10-08T00:22:02.304+03:00,@Davidptdf Omg David The Chat Was Amazing Last Night  I Hope To See You Very Soon ! Love and Miss You Guys  Mrs.CJBaran&lt;3,1.0,1.0
2020-10-08T00:23:00.741+03:00,@davidrankin I read that on Wikipedia... that's so sad.    He was extremely talented - every sample he picked out went perfectly.,1.0,1.0
2020-10-08T00:24:00.699+03:00,@davidrediger third times the charm.,1.0,1.0
2020-10-08T00:25:00.649+03:00,@DavidRGarza They're not into Harry Potter? How sad.,1.0,0.0
2020-10-08T00:26:00.654+03:00,@DavidRHaslam really can't wait to watch Star Trek! You guys who watched it make me jealous,1.0,1.0
2020-10-08T00:28:00.645+03:00,@davidrisley have to resist.. i can't.. I TOLD YOU SO,1.0,0.0
2020-10-08T00:30:00.675+03:00,@davidrobots is that your resignatiom from myy bband?,1.0,1.0
2020-10-08T00:33:01.318+03:00,@DavidRozansky We had a VERY active BBS community here $ yrs. 100s of 'em. Even 1st national relay FIDO-Nets.  AOL killed BBSing.    LOSS!,0.0,0.0
2020-10-08T00:35:00.623+03:00,@davidrules04 Still say Atrophy is their best tune,1.0,1.0
2020-10-08T00:36:00.626+03:00,@davidrules04 well i`m in classs til 4.30 then nada haha. i`m so jealous  i wanna sunbathe!,0.0,0.0
2020-10-08T00:37:00.688+03:00,@davidryanmusic mine wasnt so good...really bad..but anyways how was yours?? im sure you had  fun,0.0,1.0
2020-10-08T00:38:00.599+03:00,@davidryanmusic oooh cant wait. Its going to be amazing!,1.0,1.0
2020-10-08T00:39:00.656+03:00,@DavidSadof I'm not sure about this tweet business  Why are the simple things so difficult?,1.0,0.0
2020-10-08T00:40:00.578+03:00,@DavidSandumArt Would it be futile then to try and make brain &amp; heart work together and agree on something?,1.0,1.0
2020-10-08T00:41:00.649+03:00,@DavidScharfe your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/14239/,1.0,1.0
2020-10-08T00:42:00.627+03:00,@davidschneider  Ooh good you're a year older than me!   Many happy returns of the blessed day!,1.0,1.0
2020-10-08T00:43:00.664+03:00,@davidschneider Right on Bros the one with the laugh very hard to ignore but some might say well worth the effort,1.0,1.0
2020-10-08T00:44:00.570+03:00,@davidschwimmer  Angels &amp; Demons is very good!  ~,1.0,1.0
2020-10-08T00:45:00.684+03:00,@davidschwimmer : Well I hope I helped  1 more follower!! ))) Youre great! I wish you the best of luck!!,1.0,1.0
2020-10-08T00:46:00.642+03:00,@davidschwimmer Hey David- you are awesome. Just had one thing to say though...PIVOT!,1.0,1.0
2020-10-08T00:48:00.649+03:00,@davidschwimmer i'm actually watching Friends right now. haha. The episode were it's thanksgiving and Brad Pitt is in it. Your hilarious!,1.0,1.0
2020-10-08T01:23:00.571+03:00,@davidschwimmer it sux in toronto!!! rainy and cold =( how about you!?!?!?! love you like crazy nite peace out,1.0,1.0
2020-10-08T01:24:00.579+03:00,@davidschwimmer it was like 90 something degrees in St. Louis today!! INSANE...love ya David! watch reruns of Friends constantly!,1.0,1.0
2020-10-08T01:25:00.527+03:00,@davidschwimmer the weather in england is amazing at the moment! Not a cloud in the sky,1.0,1.0
2020-10-08T01:26:00.543+03:00,@davidschwimmer- would totally love a shout out as well....Plz...,1.0,1.0
2020-10-08T01:27:00.505+03:00,@davidSEIBEI woo hoo! My shirts came today! Thank you  http://yfrog.com/157ymj,1.0,1.0
2020-10-08T01:28:00.509+03:00,@davidsevern ah dave I'm tired. Been at it since 9am  finally the little buggers have gone. Everything went really well though  post a..,0.0,1.0
2020-10-08T01:30:00.612+03:00,@davidshortle thanks 4 the #followfriday - who can resist following the lovable Irish over at MacCraic.com and @justingbyrne,1.0,1.0
2020-10-08T01:31:00.548+03:00,@davidsillen  sooooooothing.,1.0,1.0
2020-10-08T01:32:00.540+03:00,@DavidsJosephine dang...i get like about 35 lately    i need moolah! lol,0.0,0.0
2020-10-08T01:33:00.523+03:00,@davidskelton fine pathology it is followed by boo review! It's your turn (and I mean personally) to do dinner,0.0,1.0
2020-10-08T00:49:00.624+03:00,@DavidSlate - I seriously think so!  LOL. She's crazy!  I came home to a wild animal haha.,0.0,1.0
2020-10-08T00:51:00.597+03:00,@DavidSmith01  jk yo,0.0,1.0
2020-10-08T01:34:00.548+03:00,@DavidSmith01 super lucky. I don't live too far from it but I graduate tonight and allllll of my family is up for me,1.0,1.0
2020-10-08T01:35:00.541+03:00,@DavidSmith01 you're the shit,1.0,0.0
2020-10-08T00:52:00.646+03:00,@davidspade honestly is always the best policy,1.0,1.0
2020-10-08T00:53:00.563+03:00,@DavidSpinks @mattChevy I did Fantasy Football Once...Never Got Into It That Much,0.0,1.0
2020-10-08T01:37:00.576+03:00,@davidspruell Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/,0.0,0.0
2020-10-08T01:38:00.560+03:00,@davidspruell yes plastic boxes are amazing,1.0,1.0
2020-10-08T00:55:00.593+03:00,@DavidssonAsa they're only shipping that shield to north america,1.0,0.0
2020-10-08T00:56:00.586+03:00,@DavidsTea nice. i'll have to try it out  just posted on your facebook fanpage. woo woo!!,1.0,1.0
2020-10-08T00:57:00.629+03:00,@davidsteven ...would that be a good or bad thing.../? Or just a precursor to some dithering?,0.0,0..0
2020-10-08T00:58:00.549+03:00,@davidsteven but I really do appreciate ur concern on the security of the layman,1.0,1.0
2020-10-08T00:59:00.607+03:00,@davidsteven I know.. I think it going to run and run and run.,0.0,0.0
2020-10-08T01:00:00.614+03:00,@davidsteven I owe you a Nihari,1.0,1.0
2020-10-08T01:40:00.535+03:00,@davidtbaxter and i really appreciate you thinkin of us,1.0,1.0
2020-10-08T01:03:00.503+03:00,@davidtdf i wish i could go  you guys have to come to Puerto Rico  love youu.,1.0,1.0
2020-10-08T01:41:00.546+03:00,@davidtennantfan hehe...I know So many little Tennant's about! Ho hum anyway must get working again soon!,1.0,1.0
2020-10-08T01:42:00.564+03:00,@davidthiele Dave we are so excited for you as you play on stage at Disneyland--Rock on!,1.0,1.0
2020-10-08T01:04:00.509+03:00,@davidtreynolds but but but. I want steak,1.0,0.0
2020-10-08T01:05:00.469+03:00,@davidtse916 did ur trainer tell u that ?,1.0,1.0
2020-10-08T01:44:00.549+03:00,@davidturners Don't encourage people to listen to Daddy  He puts his shiny suit and mask on and talks about weird stuff to me if you do,1.0,0.0
2020-10-08T01:08:00.484+03:00,@davidturners missedthe show man,1.0,1.0
2020-10-08T01:09:00.495+03:00,@davidu His mom and dad separated at the beach? Swimming will never be the same for him again.,0.0,0.0
2020-10-08T01:45:00.599+03:00,@davidusher  I hope you're having a great weekend! I can't wait to hear all of the new songs you've been writing!Love from the T-Dot!  xo,1.0,1.0
2020-10-08T01:46:00.549+03:00,@davidvancamp That's awful.  I wish mine would stop making fat jokes.,0.0,0.0
2020-10-08T01:10:00.510+03:00,@DavidVandenberg - Come down tomorrow  Wednesday is Social Media day at @Webciety #Cebit,1.0,1.0
2020-10-08T01:47:00.534+03:00,@DavidVert me too,1.0,1.0
2020-10-08T01:48:00.561+03:00,@DavidWaldock I wasn't trying to break into my own office! I just hit the wrong button on the keypad and it ALL went wrong!,0.0,0.0
2020-10-08T01:49:00.554+03:00,@DavidWalkerTV can I have a thousand of yours for a while just so I  can feel the &quot;love&quot;,1.0,1.0
2020-10-08T01:14:00.513+03:00,@davidwalshblog doesn't render correctly in IE7,0.0,1.0
